X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1756336.0,5933337.0,2801,7759.0,20582,LYONS AVE,BEACH RD (MURRAYS BAY),WESTBOURNE RD,53.0,Yes,2014-01-31 00:00:00+00:00,745,7D,1299.0,230.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1756336.0,5933337.0
1752501.0,5927988.0,2802,7748.0,20571,WITHEFORD DR,ANTRIM GR,FERNLEA RISE,335.0,Yes,2012-10-26 00:00:00+00:00,1745,7D,573.0,73.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1752501.0,5927988.0
1757347.0,5926614.0,2803,7741.0,20566,DES SWANN DR,BARRYS POINT RD,FRED THOMAS DR,29.0,Yes,2013-08-15 00:00:00+00:00,730,7D,1356.0,292.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1757347.0,5926614.0
1759904.0,5922630.0,2804,7739.0,20565,SHOAL BAY RD (DEVONPORT),CALLIOPE RD,ISLAND,36.0,Yes,2013-03-13 00:00:00+00:00,730,7D,403.0,55.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1759904.0,5922630.0
1754321.0,5925584.0,2805,7733.0,20557,TUI GLEN RD,PUPUKE RD GLENFIELD,CITY VIEW RD,54.0,Yes,2014-08-15 00:00:00+00:00,745,7D,1242.0,142.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1754321.0,5925584.0
1753988.0,5926440.0,2806,7719.0,20548,MONARCH AVE,SPEEDY CRES,TRANQUIL GLADE,60.0,Yes,2012-11-24 00:00:00+00:00,815,7D,827.0,119.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1753988.0,5926440.0
1752710.0,5927243.0,2807,7690.0,20521,TAMAHERE DR,SEAVIEW RD GLENFIELD,BEAUDINE AVE,73.0,Yes,2012-11-03 00:00:00+00:00,800,7D,1211.0,148.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1752710.0,5927243.0
1752836.0,5927099.0,2808,7679.0,20510,SEAVIEW RD (GLENFIELD),VALLEY VIEW RD,TAMAHERE DR,401.0,Yes,2014-05-08 00:00:00+00:00,1715,7D,2958.0,313.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1752836.0,5927099.0
1753475.0,5927760.0,2809,7674.0,20507,POWRIE ST,PEACH RD EAST,SUNWARD RISE,35.0,Yes,2014-04-08 00:00:00+00:00,1715,7D,999.0,107.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1753475.0,5927760.0
1753305.0,5928040.0,2810,7672.0,20504,WAVERLEY AVE,KAIPATIKI RD,PEACH RD,68.0,Yes,2013-05-10 00:00:00+00:00,1115,7D,660.0,145.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1753305.0,5928040.0
1752920.0,5929007.0,2811,7650.0,20487,SPINELLA DR,LASER PL,MALIBU GR,585.0,Yes,2014-09-11 00:00:00+00:00,1700,7D,2448.0,298.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1752920.0,5929007.0
1751836.0,5928673.0,2812,7640.0,20481,HALE CRES,THISTLEDEW PL,HOTSPUR PL,279.0,Yes,2014-05-16 00:00:00+00:00,1400,7D,261.0,31.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1751836.0,5928673.0
1753282.0,5928764.0,2813,7630.0,20479,MANUKA RD (GLENFIELD),ELLIOT AVE,EASTON PARK PDE,329.0,Yes,2013-08-27 00:00:00+00:00,1645,7D,13958.0,1456.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1753282.0,5928764.0
1752134.0,5928161.0,2814,7625.0,20475,PEMBERTON AVE,MANUKA RD,NEW EXTN,60.0,Yes,2014-05-16 00:00:00+00:00,1730,7D,1250.0,147.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1752134.0,5928161.0
1753349.0,5929759.0,2815,7608.0,20462,GLENDHU RD (EAST),GLENFIELD RD,GLEN VISTA PL,63.0,Yes,2014-05-16 00:00:00+00:00,1730,7D,2138.0,237.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1753349.0,5929759.0
1753709.0,5928430.0,2816,7602.0,20457,MAYFIELD RD,GLENFIELD RD (STH),GLENFIELD RD (NTH),226.0,Yes,2012-12-01 00:00:00+00:00,1445,7D,557.0,68.0,95.0,0.0,5.0,0.0,0.0,0.0,5.0,1753709.0,5928430.0
1753744.0,5925936.0,2817,7590.0,20449,PARK HILL RD (GLENFIELD),GLENFIELD RD,WIDTH CHANGE,66.0,Yes,2014-08-15 00:00:00+00:00,1645,7D,1883.0,225.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1753744.0,5925936.0
1754122.0,5925827.0,2818,7585.0,20447,MOORE ST (GLENFIELD),BANK ST,MCDOWELL CRES,273.0,Yes,2014-04-01 00:00:00+00:00,800,7D,1639.0,195.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1754122.0,5925827.0
1753628.0,5927272.0,2819,7569.0,20434,HIGH RD,GLENFIELD RD SOUTH,GLENFIELD RD NORTH,36.0,Yes,2014-04-10 00:00:00+00:00,1645,7D,846.0,126.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1753628.0,5927272.0
1753833.0,5927746.0,2820,7568.0,20433,DOWNING ST,BENTLEY AVE,GLENFIELD RD,220.0,Yes,2012-10-18 00:00:00+00:00,1615,7D,4457.0,520.0,96.0,0.0,3.0,1.0,0.0,0.0,4.0,1753833.0,5927746.0
1755251.0,5928188.0,2821,7551.0,20420,LOCKET RD,ARCHERS RD,BRUCE RD,80.0,Yes,2012-10-18 00:00:00+00:00,1630,7D,941.0,118.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1755251.0,5928188.0
1755017.0,5928021.0,2822,7544.0,20415,BRUCE RD,CHIVALRY RD (SOUTH),ROBAND AVE,71.0,Yes,2014-04-08 00:00:00+00:00,800,7D,560.0,92.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1755017.0,5928021.0
1754245.0,5928807.0,2823,7534.0,20409,NORMANTON ST,WELDENE AVE,HOGANS RD,152.0,Yes,2014-05-08 00:00:00+00:00,730,7D,798.0,144.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1754245.0,5928807.0
1753781.0,5928876.0,2824,7529.0,20405,WELDENE AVE,HOGANS RD,HATHERLOW ST,28.0,Yes,2012-11-03 00:00:00+00:00,730,7D,3632.0,457.0,93.0,1.0,6.0,0.0,0.0,0.0,6.0,1753781.0,5928876.0
1753973.0,5929458.0,2825,7504.0,20384,AYTON DR,ELLICE RD,CUL-DE-SAC,67.0,Yes,2014-05-20 00:00:00+00:00,1645,7D,922.0,134.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1753973.0,5929458.0
1753643.0,5929826.0,2826,7496.0,20378,GIRRAHWEEN DR,SUNSET RD,ODETTE RD,87.0,Yes,2012-10-17 00:00:00+00:00,1645,7D,849.0,257.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1753643.0,5929826.0
1754116.0,5929928.0,2827,9754.0,20377,CHEVAL DR,TARGET RD,JENNANE PL,181.0,Yes,2013-08-07 00:00:00+00:00,745,7D,2081.0,329.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1754116.0,5929928.0
1754041.0,5930463.0,2828,7473.0,20361,ATHENA DR,TRIAS RD,TABLEAU PL,96.0,Yes,2014-05-20 00:00:00+00:00,1645,7D,911.0,109.0,94.0,0.0,5.0,1.0,0.0,0.0,6.0,1754041.0,5930463.0
1753885.0,5930334.0,2829,7466.0,20360,TRIAS RD,SUNSET RD,ATHENA DR,58.0,Yes,2012-10-25 00:00:00+00:00,1700,7D,3095.0,388.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1753885.0,5930334.0
1755312.0,5931551.0,2830,7439.0,20342,LAVERY PL,SUNSET RD,REGENCY PL,112.0,Yes,2014-05-10 00:00:00+00:00,1730,7D,1771.0,207.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755312.0,5931551.0
1755826.0,5931070.0,2831,7431.0,20335,MORTON AVE,SUNNYNOOK RD,WILLIAM SOUTER ST,49.0,Yes,2012-12-11 00:00:00+00:00,1645,7D,828.0,119.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1755826.0,5931070.0
1755715.0,5930605.0,2832,7425.0,20329,LINWOOD AVE (GLENFIELD),BLAKEBOROUGH DR,MANUTARA AVE,42.0,Yes,2013-09-18 00:00:00+00:00,1700,7D,380.0,49.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1755715.0,5930605.0
1755907.0,5930236.0,2833,7422.0,20326,GRENADA AVE,BEACROFT DR,BLAKEBOROUGH DR,83.0,Yes,2013-09-17 00:00:00+00:00,1700,7D,1440.0,181.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1755907.0,5930236.0
1755681.0,5929337.0,2834,7407.0,20315,LYTTELTON AVE,BECROFT DR,KENNEDY AVE 1,55.0,Yes,2013-09-18 00:00:00+00:00,800,7D,1109.0,116.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755681.0,5929337.0
1755697.0,5929725.0,2835,7401.0,20314,BECROFT DR (NORTH),MERRIFIELD AVE,TREVONE PL,624.0,Yes,2013-08-07 00:00:00+00:00,745,7D,2819.0,404.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755697.0,5929725.0
1755986.0,5929220.0,2836,7394.0,20311,RAINES AVE,TRISTRAM AVE,PAX AVE,51.0,Yes,2012-12-11 00:00:00+00:00,1645,7D,4009.0,463.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755986.0,5929220.0
1755926.0,5930341.0,2837,7378.0,20297,BLAKEBOROUGH DR,GRENADA AVE,SPRINGFIELD ST,215.0,Yes,2013-09-17 00:00:00+00:00,1700,7D,1966.0,262.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1755926.0,5930341.0
1756017.0,5930086.0,2838,7376.0,20296,MEADOWVALE AVE,MERRIEFIELD AVE (STH),MERRIEFIELD AVE (NTH),27.0,Yes,2013-05-25 00:00:00+00:00,745,7D,703.0,87.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1756017.0,5930086.0
1755949.0,5929492.0,2839,7372.0,20294,HAVELOCK AVE,FORREST HILL RD,RAINES AVE,71.0,Yes,2014-07-31 00:00:00+00:00,745,7D,1308.0,242.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755949.0,5929492.0
1755881.0,5929480.0,2840,7373.0,20294,HAVELOCK AVE,RAINES AVE,BECROFT DR NORTH,140.0,Yes,2014-07-31 00:00:00+00:00,1630,7D,2722.0,327.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1755881.0,5929480.0
1754122.0,5925827.0,2841,7343.0,20274,HOLLAND RD,SUNNYBRAE RD,HILLCREST AVE,,Yes,2014-04-09 00:00:00+00:00,745,7D,1459.0,300.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1754122.0,5925827.0
1755644.0,5927200.0,2842,7338.0,20269,MARYWILL CRES,SUNNYBRAE RD,TERRYLYN DR,64.0,Yes,2012-11-24 00:00:00+00:00,1300,7D,773.0,90.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1755644.0,5927200.0
1755604.0,5927933.0,2843,7335.0,20266,SILVERFIELD ST,PORANA RD TAKA,END OF SEAL,70.0,Yes,2013-07-03 00:00:00+00:00,1515,7D,1958.0,345.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1755604.0,5927933.0
1756661.0,5928685.0,2844,7325.0,20260,CORUNNA RD,NILE RD (EAST),LIVINGSTONE RD,63.0,Yes,2013-07-05 00:00:00+00:00,1645,7D,630.0,72.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1756661.0,5928685.0
1756370.0,5928766.0,2845,7323.0,20259,QUEBEC RD,NILE RD,LANARK RD,339.0,Yes,2014-03-01 00:00:00+00:00,745,7D,2204.0,328.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1756370.0,5928766.0
1756223.0,5928703.0,2846,7322.0,20258,BELMONT TCE (TAKAPUNA),NILE RD TAKA,FORREST HILL RD,407.0,Yes,2013-08-07 00:00:00+00:00,800,7D,641.0,205.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1756223.0,5928703.0
1756480.0,5929068.0,2847,7316.0,20255,NILE RD (TAKAPUNA),STANLEY AVE,GORDON AVE,1294.0,Yes,2014-03-01 00:00:00+00:00,745,7D,3326.0,531.0,99.0,0.0,0.0,1.0,0.0,0.0,1.0,1756480.0,5929068.0
1756288.0,5928228.0,2848,7311.0,20255,NILE RD (TAKAPUNA),FORREST HILL RD,MARGARET PL,128.0,Yes,2014-03-01 00:00:00+00:00,745,7D,3297.0,562.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1756288.0,5928228.0
1756809.0,5928655.0,2849,7304.0,20249,ALMA RD,SHAKESPEARE RD,NILE RD TAKA,249.0,Yes,2014-03-11 00:00:00+00:00,745,7D,3522.0,455.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1756809.0,5928655.0
1756720.0,5930010.0,2850,6858.0,20238,RICHARDS AVE (TAKAPUNA),EAST COAST RD,WIDTH CHANGE,49.0,Yes,2013-05-24 00:00:00+00:00,1645,7D,1812.0,215.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1756720.0,5930010.0
1756179.0,5929997.0,2851,7288.0,20237,RAVENWOOD DR,RICHARDS AVE WEST,CHRISTENSEN PL,52.0,Yes,2013-05-25 00:00:00+00:00,800,7D,780.0,109.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1756179.0,5929997.0
1760133.0,5922433.0,2852,7285.0,20233,ANNE ST,QUEEN ST,CLARENCE ST,172.0,Yes,2014-06-18 00:00:00+00:00,1530,7D,799.0,102.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1760133.0,5922433.0
1757145.0,5930165.0,2853,7280.0,20230,PARR TCE,SEAVIEW RD,DEWSBURY TCE,48.0,Yes,2013-08-15 00:00:00+00:00,800,7D,273.0,49.0,94.0,1.0,2.0,3.0,0.0,0.0,5.0,1757145.0,5930165.0
1757231.0,5929657.0,2854,9795.0,20228,HEATHCOTE RD,SEAVEIW RD (SOUTH),GARMONS WAY,56.0,Yes,2013-02-22 00:00:00+00:00,1730,7D,883.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1757231.0,5929657.0
1756733.0,5929427.0,2855,7263.0,20219,GORDON AVE,EAST COAST RD,NILE RD,59.0,Yes,2013-08-07 00:00:00+00:00,1615,7D,1593.0,231.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1756733.0,5929427.0
1756800.0,5929185.0,2856,7016.0,20217,STANLEY AVE,TOBRUK CRES,DALLINGHOE CRES,232.0,Yes,2012-11-10 00:00:00+00:00,1500,7D,2097.0,234.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1756800.0,5929185.0
1756928.0,5929320.0,2857,7017.0,20217,STANLEY AVE,EAST COAST RD,TOBRUK CRES,48.0,Yes,2012-10-30 00:00:00+00:00,1500,7D,2180.0,242.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1756928.0,5929320.0
1757280.0,5929159.0,2858,7247.0,20214,RANGITOTO TCE,EAST COAST RD,PROSPECT TCE,40.0,Yes,2013-05-24 00:00:00+00:00,1845,7D,1083.0,554.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757280.0,5929159.0
1757490.0,5930040.0,2859,7238.0,20206,MARAMA ST (CASTOR BAY),RAHOPARA ST,SEAVIEW RD MILFORD,89.0,Yes,2013-02-22 00:00:00+00:00,800,7D,471.0,56.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757490.0,5930040.0
1757476.0,5929721.0,2860,7236.0,20204,COMMODORE PARRY RD,BEACH RD,SEAVIEW RD MILFORD,74.0,Yes,2012-08-07 00:00:00+00:00,1300,7D,990.0,165.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757476.0,5929721.0
1757738.0,5929445.0,2861,7233.0,20198,CRAIG RD (MILFORD),OMANA RD,END,151.0,Yes,2012-08-07 00:00:00+00:00,1230,7D,1601.0,238.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757738.0,5929445.0
1757864.0,5929013.0,2862,7229.0,20195,FRATER AVE,MILFORD RD,SALTBURN RD,155.0,Yes,2014-03-11 00:00:00+00:00,1700,7D,1626.0,388.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757864.0,5929013.0
1757931.0,5928778.0,2863,7210.0,20185,SALTBURN RD,KITCHENER RD,FRATER AVE,23.0,Yes,2013-06-28 00:00:00+00:00,1630,7D,1646.0,356.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1757931.0,5928778.0
1756959.0,5927456.0,2864,7194.0,20171,RANGITIRA AVE,TAHAROTO RD,LAKE VIEW RD,154.0,Yes,2014-06-04 00:00:00+00:00,800,7D,990.0,165.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1756959.0,5927456.0
1758026.0,5927702.0,2865,7187.0,20163,MANURERE AVE,KILLARNEY ST,THE PROMENADE CENTRAL,476.0,Yes,2013-08-13 00:00:00+00:00,1230,7D,294.0,115.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1758026.0,5927702.0
1758163.0,5927704.0,2866,7178.0,20160,THE PROMENADE CENTRAL,MANURERE AVE,KILLARNEY ST,104.0,Yes,2013-07-03 00:00:00+00:00,1100,7D,576.0,127.0,97.0,0.0,1.0,2.0,0.0,0.0,3.0,1758163.0,5927704.0
1758032.0,5927101.0,2867,7171.0,20153,HURON ST,LAKE RD,AUBURN ST,57.0,Yes,2014-05-15 00:00:00+00:00,1045,7D,2668.0,398.0,91.0,0.0,6.0,3.0,0.0,0.0,9.0,1758032.0,5927101.0
1758104.0,5927011.0,2868,7169.0,20152,NORTHCROFT ST,LAKE RD,BURNS AVE,43.0,Yes,2014-05-30 00:00:00+00:00,1100,7D,2351.0,301.0,96.0,0.0,1.0,3.0,0.0,0.0,4.0,1758104.0,5927011.0
1757886.0,5926766.0,2869,7168.0,20151,BYRON AVE,BURNS AVE,CUL-DE-SAC,362.0,Yes,2014-04-03 00:00:00+00:00,815,7D,636.0,72.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757886.0,5926766.0
1758104.0,5926763.0,2870,7165.0,20150,BRACKEN AVE,LAKE RD,BURNS AVE,175.0,Yes,2014-05-24 00:00:00+00:00,745,7D,1883.0,321.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1758104.0,5926763.0
1758502.0,5926691.0,2871,7162.0,20148,BEACHOLM RD,REWITI AVE,PARK AVE,35.0,Yes,2014-05-24 00:00:00+00:00,730,7D,651.0,114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1758502.0,5926691.0
1758203.0,5926378.0,2872,7147.0,20134,ELDON ST,NAPIER AVE,HARLEY RD,161.0,Yes,2015-05-02 00:00:00+00:00,715,7D,1038.0,191.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1758203.0,5926378.0
1758441.0,5925953.0,2873,7140.0,20129,NORMAN RD (TAKAPUNA),PURCHAS RD,FRANCIS ST,202.0,Yes,2015-05-28 00:00:00+00:00,1700,7D,684.0,90.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1758441.0,5925953.0
1758323.0,5926402.0,2874,7137.0,20127,NAPIER AVE,LAKE RD,ELDON ST,182.0,Yes,2015-05-02 00:00:00+00:00,800,7D,310.0,50.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1758323.0,5926402.0
1758421.0,5926333.0,2875,7135.0,20126,HARLEY RD,LAKE RD,START OF SPLIT,135.0,Yes,2015-05-02 00:00:00+00:00,730,7D,593.0,200.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1758421.0,5926333.0
1758561.0,5926244.0,2876,7132.0,20125,HART RD (TAKAPUNA),LAKE RD,PURCHAS ST,59.0,Yes,2014-05-29 00:00:00+00:00,1715,7D,3184.0,421.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1758561.0,5926244.0
1758340.0,5925733.0,2877,7117.0,20116,FRANCIS ST (HAURAKI),NORMAN RD,JUTLAND RD,507.0,Yes,2014-05-21 00:00:00+00:00,1445,7D,949.0,120.0,96.0,0.0,2.0,2.0,0.0,0.0,4.0,1758340.0,5925733.0
1758603.0,5925885.0,2878,7111.0,20115,NORTHBORO RD,JUTLAND RD,BAYVIEW RD,43.0,Yes,2014-05-29 00:00:00+00:00,800,7D,2111.0,347.0,97.0,0.0,3.0,0.0,0.0,0.0,3.0,1758603.0,5925885.0
1758840.0,5926318.0,2879,7092.0,20097,HAURAKI RD (HAURAKI),LAKE RD,END,228.0,Yes,2013-02-20 00:00:00+00:00,1545,7D,1784.0,216.0,98.0,0.0,2.0,0.0,0.0,0.0,2.0,1758840.0,5926318.0
1759211.0,5926148.0,2880,7091.0,20096,CLIFTON RD (TAKAPUNA),LAKE RD,HAURAKI RD,155.0,Yes,2013-08-07 00:00:00+00:00,1345,7D,511.0,67.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1759211.0,5926148.0
1758832.0,5925914.0,2881,7089.0,20094,ONEPOTO RD,LAKE RD,NORTHBORO RD,212.0,Yes,2014-05-29 00:00:00+00:00,1730,7D,497.0,66.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1758832.0,5925914.0
1759237.0,5925548.0,2882,7081.0,20091,EVERSLEIGH RD,LAKE RD,NORTHBORO RD,254.0,Yes,2013-05-24 00:00:00+00:00,815,7D,1748.0,219.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1759237.0,5925548.0
1759544.0,5925000.0,2883,7077.0,20088,EGREMONT ST,LAKE RD,PHILOMEL CRES,99.0,Yes,2014-05-03 00:00:00+00:00,1545,7D,1248.0,182.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1759544.0,5925000.0
1759170.0,5924818.0,2884,7065.0,20079,PHILOMEL CRES,CUL-DE-SAC WEST,LEANDER ST,118.0,Yes,2012-12-06 00:00:00+00:00,1615,7D,450.0,51.0,97.0,1.0,1.0,1.0,0.0,0.0,2.0,1759170.0,5924818.0
1757869.0,5923924.0,2885,6734.0,20065,NORWOOD RD,MARINE TCE,BALFOUR RD,71.0,Yes,2014-05-13 00:00:00+00:00,630,7D,352.0,113.0,98.0,0.0,1.0,1.0,0.0,0.0,2.0,1757869.0,5923924.0
1758439.0,5924340.0,2886,7042.0,20063,BERESFORD ST (DEVONPORT),BALFOUR RD,SANDY BAY RD,774.0,Yes,2012-12-06 00:00:00+00:00,1430,7D,442.0,53.0,96.0,1.0,1.0,2.0,0.0,0.0,3.0,1758439.0,5924340.0
1759847.0,5924701.0,2887,7039.0,20062,MONTGOMERY AVE (BELMONT),LAKE RD,SEACLIFFE AVE,86.0,Yes,2012-12-12 00:00:00+00:00,815,7D,785.0,77.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1759847.0,5924701.0
1749744.0,5933713.0,2888,7026.0,20059,PAREMOREMO RD,HOBSON RD,GODLEY LANE,167.0,Yes,2013-08-30 00:00:00+00:00,1645,7D,4169.0,430.0,96.0,1.0,3.0,0.0,0.0,0.0,3.0,1749744.0,5933713.0
1749395.688,5928114.94,2889,7009.0,20056,TAUHINU RD,REMU PL,THE CLOSE,635.0,Yes,2012-11-23 00:00:00+00:00,745,7D,3191.0,535.0,96.0,0.0,4.0,0.0,0.0,0.0,4.0,1749395.688,5928114.94
1749283.0,5928857.0,2890,9788.0,20055,GREENHITHE RD,ROLAND RD,SUNNYVIEW RD,442.0,Yes,2014-05-09 00:00:00+00:00,1715,7D,5788.0,618.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1749283.0,5928857.0
1752107.0,5928345.0,2891,6964.0,20047,LYNN RD,MANUKA RD,HOUSTON PL,72.0,Yes,2012-10-19 00:00:00+00:00,1700,7D,1630.0,184.0,94.0,1.0,4.0,1.0,0.0,0.0,5.0,1752107.0,5928345.0
1755221.0,5927192.0,2892,6954.0,20042,CORONATION RD (GLENFIELD),VELMA RD,TYE RD,1496.0,Yes,2012-10-27 00:00:00+00:00,745,7D,6244.0,680.0,97.0,1.0,2.0,0.0,0.0,0.0,2.0,1755221.0,5927192.0
1757448.0,5927033.0,2893,9867.0,20041,LAKE PUPUKE DR,ANZAC ST,LOMOND ST,81.0,Yes,2014-05-28 00:00:00+00:00,1630,7D,2282.0,304.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1757448.0,5927033.0
1757550.0,5927260.0,2894,6943.0,20040,KILLARNEY ST,AUBURN ST,PUPUKE RD,911.0,Yes,2014-04-03 00:00:00+00:00,1730,7D,9507.0,1090.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1757550.0,5927260.0
1756456.8551,5936757.1451,2895,6904.0,20032,BEACH RD (EC BAYS),ELLANGOWAN RD,WAIAKE ST,9618.0,Yes,2015-04-28 00:00:00+00:00,1630,7D,6658.0,684.0,96.0,1.0,2.0,1.0,0.0,0.0,3.0,1756456.8551,5936757.1451
1756526.7153,5937436.4446,2896,6907.0,20032,BEACH RD (EC BAYS),DEEP CREEK RD,WIDTH CHANGE,10411.0,Yes,2014-02-25 00:00:00+00:00,1645,7D,10593.0,1081.0,95.0,0.0,3.0,2.0,0.0,0.0,5.0,1756526.7153,5937436.4446
1754444.0,5928139.0,2897,6838.0,20027,CHIVALRY RD,CHARTWELL RD,AVALON PL,888.0,Yes,2013-02-14 00:00:00+00:00,745,7D,5668.0,669.0,95.0,1.0,3.0,1.0,0.0,0.0,4.0,1754444.0,5928139.0
1755878.0,5926862.0,2898,6813.0,20023,SUNNYBRAE RD,EVELYN PL,ELLEN AVE,125.0,Yes,2014-09-10 00:00:00+00:00,1600,7D,17554.0,1661.0,97.0,0.0,2.0,1.0,0.0,0.0,3.0,1755878.0,5926862.0
1756092.0,5926647.0,2899,6725.0,20006,AKORANGA DR,NORTHCOTE RD,KITEWAO ST,185.0,Yes,2013-07-06 00:00:00+00:00,1630,7D,14477.0,1656.0,99.0,0.0,1.0,0.0,0.0,0.0,1.0,1756092.0,5926647.0
1758019.0,5927187.0,2900,6717.0,20002,LAKE RD (DEVONPORT),HURON ST,COMO ST,5009.0,Yes,2014-02-19 00:00:00+00:00,1630,7D,8398.0,751.0,94.0,0.0,3.0,3.0,0.0,0.0,6.0,1758019.0,5927187.0
1761114.0,5946469.0,2901,6458.0,11570,MAYLEE CRESENT,GULF HARBOUR DR,MAYLEE CRES (RHS),31.0,Yes,2012-12-08 00:00:00+00:00,845,7D,103.0,18.0,91.0,1.0,6.0,2.0,0.0,0.0,8.0,1761114.0,5946469.0
1749862.0,5945313.0,2902,6251.0,11496,PETERS WAY,FORGE RD,CUL-DE-SAC,39.0,Yes,2013-06-26 00:00:00+00:00,1615,7D,1198.0,175.0,81.0,1.0,8.0,9.0,1.0,0.0,18.0,1749862.0,5945313.0
1750771.0,5947106.0,2903,6221.0,11486,TOTARA VIEWS DR,MAIN RD (SH1),DRIFTWOOD DR,129.0,Yes,2012-11-16 00:00:00+00:00,815,7D,2629.0,493.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1750771.0,5947106.0
1750671.0,5947142.0,2904,6419.0,11485,DRIFTWOOD DR,TOTARA VIEWS DR,SEAMOUNT DR,169.0,Yes,2012-11-16 00:00:00+00:00,1500,7D,817.0,106.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,1750671.0,5947142.0
